Date,yield_hat_6M,yield_hat_9M,yield_hat_1Y,yield_hat_2Y,yield_hat_5Y,yield_hat_10Y,yield_hat_20Y,yield_hat_30Y
2020-12-16,0.0021875959179875996,0.0029711515650822284,0.0037533678559756854,0.005573563670078189,0.009147591162631113,0.013169727203906743,0.01739350298701861,0.017619228841702646
2020-12-17,0.0021747918034061824,0.002957548091415022,0.00373896465315293,0.0055604971054760265,0.009138777140477219,0.013168313396131304,0.0173916053645602,0.01761617192801275
2020-12-18,0.002117365734929995,0.002893640121080473,0.003668575828502818,0.005492119671787527,0.00908126689631966,0.013129446344519326,0.01736933548357901,0.01760075065184859
2020-12-21,0.0021330639074406046,0.002911217930864774,0.003688054004729163,0.005512020641901219,0.009099671412409418,0.013144978245121118,0.01737780156781905,0.01760584087687987
2020-12-22,0.001984372893208353,0.002733417796806478,0.0034811635155346052,0.005298555296125411,0.00890597610050992,0.013019025680012215,0.017316550912742555,0.017571044900284515
2020-12-23,0.0015449481045922762,0.002260910313923823,0.002975534352022186,0.004828576890793525,0.00850479243574061,0.01269240433171861,0.01712462435503191,0.017439605027014887
2020-12-24,0.0019967872667695542,0.00276442347359317,0.003530921601874776,0.005378915846416927,0.008973593951527994,0.013017096418041437,0.017310765056512627,0.01756689244932722
2020-12-29,0.001899426479211715,0.002653136411182047,0.0034055302560016356,0.0052452796254233314,0.008861615763907729,0.012958448452317022,0.017275973861073646,0.017539497916894315
2020-12-30,0.001881484496409288,0.0026358269597008626,0.0033888778331674593,0.005234257280075397,0.008852686411319872,0.012946798309480891,0.017268464228684895,0.017533748928286356
2020-12-31,0.0018684388788212283,0.002623155239688384,0.003376568314941986,0.005225355204689409,0.008847445943358088,0.01294857846709991,0.01726786951081458,0.017530154910404404
2021-01-04,0.001649538104334726,0.0023836450930658356,0.0031164280405065903,0.004977714001526447,0.008634639156478115,0.012784406058542572,0.017173670922103094,0.01746688982825386
2021-01-05,0.0016062216474991091,0.0023413928627187036,0.003075302130550556,0.004949152886743945,0.008609645904502012,0.012748294952879952,0.01715180833154591,0.017452447009263194
2021-01-06,0.0021185709300084567,0.0029084837089128146,0.003697191741385805,0.005551412939206746,0.009125316090954913,0.013125278744507623,0.017366291229111278,0.01759627823546908
2021-01-07,0.0020938974864630035,0.002871760155187302,0.0036482547959696653,0.005483642055701905,0.009064998013397925,0.013105746128008631,0.017357991876017435,0.017591268567066234
2021-01-08,0.002098858311901131,0.0028869588257291576,0.0036736487075562044,0.00551920293836323,0.009106169149429844,0.013139328315260858,0.0173685174527517,0.01758927806948568
2021-01-11,0.002048357715389821,0.002830935424966318,0.003612105807272944,0.005459890705136326,0.009055019702840323,0.013101120083001953,0.017347081795614033,0.01757525537672761
2021-01-12,0.0020217907773672425,0.0027981886945211186,0.0035732076741621845,0.005419811482689151,0.009017491827394973,0.013075171664558446,0.01733537231211538,0.017569773973531523
2021-01-13,0.0019490321687516924,0.002716956214905882,0.003483512502709219,0.005332407404445719,0.008940672063147396,0.01301326283626905,0.01730134892211886,0.01754922967276789
2021-01-14,0.0019319233425415354,0.0026994206003508785,0.00346556856596753,0.005318065556709004,0.008929286357821696,0.013003447561385172,0.01729511965877095,0.01754435323983359
2021-01-15,0.001928166777924171,0.0027021752064964027,0.0034748078159257314,0.005334961068602729,0.008950860614910251,0.013019858215876794,0.017298587715649193,0.01754075475374826
2021-01-18,0.0018164633885203484,0.0025799602087567593,0.0033420761276399154,0.005208600080852283,0.008842805345000197,0.01293680474981282,0.01725076521099663,0.017508631038252644
2021-01-19,0.0016868339842107324,0.0024392200958431092,0.0031902517703879967,0.005067244760838066,0.008720986725978253,0.012836940204987286,0.0171935963357429,0.017471053274072855
2021-01-20,0.001669293052852333,0.0024232213483682246,0.003175828795806532,0.005060056787798942,0.008715508279957214,0.012825856687076122,0.01718610407540965,0.01746514262647353
2021-01-21,0.001628355789277597,0.00237037124594217,0.003111101426907485,0.004990120685783218,0.008647391521272873,0.01277652834644859,0.017164870511296865,0.017456934617598462
2021-01-22,0.001603662055080841,0.00234268427898824,0.0030804291784452807,0.004960697647715151,0.008621139258989469,0.012755936569352146,0.017153858893217036,0.017450203688128985
2021-01-25,0.0015900740526913829,0.002327564323966321,0.0030637871905718084,0.00494498954974917,0.008606806037326449,0.012742840344423457,0.01714690544921339,0.0174463485596736
2021-01-26,0.0015606528550162224,0.002292780205252635,0.003023660079917318,0.004903785953260652,0.008567842168143092,0.012708258739771541,0.017129752819283486,0.01743845844373818
2021-01-27,0.0015416866299306463,0.0022748312426247507,0.0030067274359220787,0.004891069549222226,0.008558725043734585,0.012696421686546987,0.017121039080084437,0.01743157613086279
2021-01-28,0.0015168229441415225,0.0022447416371502416,0.0029714280723847045,0.004854770025213164,0.008525575466078319,0.012674529433987381,0.017110718487599562,0.017426144721975043
2021-01-29,0.0015266852315955846,0.00225711839221734,0.002986332784140932,0.00487057268586802,0.008538595331574297,0.012674341462091466,0.017110188717292592,0.017427432023993227
2021-02-01,0.0015501052258384581,0.0022852283307146807,0.0030191185401782757,0.0049045648633981144,0.008571093837605534,0.0127020837945445,0.017123604742255737,0.01743350109499698
